Date_Time,Temperature,Humidity,Pressure,Precipitation,Wind_Speed
2023-08-31 00:00:00,27.1,76,979.6,0.0,6.5
2023-08-31 01:00:00,26.7,78,979.3,0.0,7.3
2023-08-31 02:00:00,26.5,79,979.1,0.0,8.0
2023-08-31 03:00:00,26.8,76,979.2,0.0,7.1
2023-08-31 04:00:00,26.2,79,979.6,0.0,5.7
2023-08-31 05:00:00,26.6,81,980.1,0.0,4.6
2023-08-31 06:00:00,27.3,78,980.7,0.0,6.1
2023-08-31 07:00:00,28.5,74,981.2,0.0,6.9
2023-08-31 08:00:00,30.4,68,981.7,0.0,5.0
2023-08-31 09:00:00,32.4,59,982.3,0.0,5.8
2023-08-31 10:00:00,33.9,53,982.3,0.0,4.8
2023-08-31 11:00:00,35.0,50,981.8,0.0,4.5
2023-08-31 12:00:00,35.8,47,981.6,0.0,6.1
2023-08-31 13:00:00,36.2,45,980.8,0.0,6.9
2023-08-31 14:00:00,36.5,44,980.2,0.0,6.6
2023-08-31 15:00:00,36.7,43,979.4,0.0,5.5
2023-08-31 16:00:00,36.6,43,979.2,0.0,4.7
2023-08-31 17:00:00,35.1,48,980.1,0.0,4.2
2023-08-31 18:00:00,33.3,65,979.9,0.0,3.9
2023-08-31 19:00:00,31.4,68,980.2,0.0,6.0
2023-08-31 20:00:00,30.3,74,980.5,0.0,6.5
2023-08-31 21:00:00,30.6,71,980.7,0.0,4.7
2023-08-31 22:00:00,30.8,68,980.7,0.0,2.8
2023-08-31 23:00:00,29.7,73,980.5,0.0,3.3
2023-09-01 00:00:00,28.6,79,979.9,0.0,5.4
2023-09-01 01:00:00,28.0,80,979.4,0.0,5.2
2023-09-01 02:00:00,27.8,78,979.3,0.0,5.1
2023-09-01 03:00:00,27.5,76,979.2,0.0,5.8
2023-09-01 04:00:00,26.9,79,979.3,0.0,5.4
2023-09-01 05:00:00,27.6,76,979.8,0.0,5.0
2023-09-01 06:00:00,28.0,76,980.2,0.0,5.4
2023-09-01 07:00:00,29.6,71,980.9,0.0,6.2
2023-09-01 08:00:00,31.7,64,981.5,0.0,4.2
2023-09-01 09:00:00,33.6,55,981.8,0.0,5.7
2023-09-01 10:00:00,35.2,48,981.8,0.0,5.1
2023-09-01 11:00:00,36.6,42,981.5,0.0,7.6
2023-09-01 12:00:00,37.3,38,981.0,0.0,10.6
2023-09-01 13:00:00,37.4,37,980.3,0.0,12.6
2023-09-01 14:00:00,37.2,38,979.6,0.0,13.7
2023-09-01 15:00:00,37.1,38,979.0,0.0,11.5
2023-09-01 16:00:00,37.0,38,978.5,0.0,10.1
2023-09-01 17:00:00,35.1,43,979.5,0.0,7.0
2023-09-01 18:00:00,33.2,53,979.8,0.0,5.4
2023-09-01 19:00:00,31.4,58,979.7,0.0,5.6
2023-09-01 20:00:00,30.2,64,980.0,0.0,8.2
2023-09-01 21:00:00,29.8,64,979.9,0.0,9.0
2023-09-01 22:00:00,29.6,61,979.6,0.0,8.4
2023-09-01 23:00:00,30.6,55,979.4,0.0,6.2
2023-09-02 00:00:00,28.6,65,978.8,0.0,8.4
2023-09-02 01:00:00,28.7,61,978.5,0.0,8.4
2023-09-02 02:00:00,27.7,65,978.4,0.0,7.4
2023-09-02 03:00:00,27.0,71,978.3,0.0,5.9
2023-09-02 04:00:00,26.3,77,978.5,0.0,6.9
2023-09-02 05:00:00,26.9,75,978.9,0.0,4.6
2023-09-02 06:00:00,26.7,84,979.7,0.0,3.2
2023-09-02 07:00:00,28.2,74,980.4,0.0,3.7
2023-09-02 08:00:00,30.6,65,980.6,0.0,5.5
2023-09-02 09:00:00,32.8,53,981.0,0.0,11.5
2023-09-02 10:00:00,34.3,46,981.0,0.0,14.6
2023-09-02 11:00:00,35.4,44,980.9,0.0,16.3
2023-09-02 12:00:00,36.2,41,980.1,0.0,15.8
2023-09-02 13:00:00,36.7,39,979.2,0.0,14.2
2023-09-02 14:00:00,36.7,39,978.2,0.0,13.5
2023-09-02 15:00:00,36.7,39,977.5,0.0,12.7
2023-09-02 16:00:00,36.4,39,977.0,0.0,11.1
2023-09-02 17:00:00,34.6,47,977.9,0.0,12.3
2023-09-02 18:00:00,33.3,53,978.2,0.0,6.7
2023-09-02 19:00:00,31.4,61,978.3,0.0,5.9
2023-09-02 20:00:00,30.6,65,978.6,0.0,5.7
2023-09-02 21:00:00,29.7,69,978.9,0.0,6.1
2023-09-02 22:00:00,29.3,68,978.4,0.0,6.5
2023-09-02 23:00:00,29.0,66,978.0,0.0,9.2
2023-09-03 00:00:00,28.5,66,977.6,0.0,8.8
2023-09-03 01:00:00,27.8,69,977.4,0.0,6.1
2023-09-03 02:00:00,27.1,72,977.2,0.0,6.4
2023-09-03 03:00:00,26.5,75,977.0,0.0,6.6
2023-09-03 04:00:00,25.7,79,977.1,0.0,7.2
2023-09-03 05:00:00,25.5,81,977.8,0.0,6.8
2023-09-03 06:00:00,25.8,79,978.4,0.0,4.5
2023-09-03 07:00:00,27.5,73,979.1,0.0,5.9
2023-09-03 08:00:00,29.4,66,979.4,0.0,3.3
2023-09-03 09:00:00,31.3,57,979.9,0.0,3.8
2023-09-03 10:00:00,33.1,48,980.0,0.0,6.7
2023-09-03 11:00:00,34.4,43,979.6,0.0,10.0
2023-09-03 12:00:00,35.3,40,978.9,0.0,9.7
2023-09-03 13:00:00,35.9,40,978.2,0.0,9.5
2023-09-03 14:00:00,36.3,40,977.6,0.0,8.9
2023-09-03 15:00:00,36.3,40,976.9,0.0,9.9
2023-09-03 16:00:00,35.9,41,976.6,0.0,9.9
2023-09-03 17:00:00,34.8,44,977.2,0.0,10.7
2023-09-03 18:00:00,33.4,49,977.0,0.0,9.1
2023-09-03 19:00:00,31.9,54,977.2,0.0,7.4
2023-09-03 20:00:00,30.9,57,977.6,0.0,7.1
2023-09-03 21:00:00,30.3,59,977.7,0.0,7.6
2023-09-03 22:00:00,29.2,62,977.4,0.0,6.4
2023-09-03 23:00:00,28.7,64,977.3,0.0,6.9
2023-09-04 00:00:00,28.1,67,976.8,0.0,6.6
2023-09-04 01:00:00,27.3,71,976.8,0.0,5.7
2023-09-04 02:00:00,26.6,75,976.8,0.0,6.6
2023-09-04 03:00:00,25.9,79,977.0,0.0,7.8
2023-09-04 04:00:00,25.6,81,977.1,0.0,6.9
2023-09-04 05:00:00,26.0,75,976.9,0.0,2.7
2023-09-04 06:00:00,26.0,74,977.8,0.0,4.7
2023-09-04 07:00:00,27.5,70,978.3,0.0,8.0
2023-09-04 08:00:00,29.8,63,978.8,0.0,7.7
2023-09-04 09:00:00,32.1,53,979.3,0.0,8.7
2023-09-04 10:00:00,33.8,46,979.2,0.0,8.5
2023-09-04 11:00:00,35.1,41,978.9,0.0,9.7
2023-09-04 12:00:00,35.9,39,978.1,0.0,10.1
2023-09-04 13:00:00,36.3,39,977.7,0.0,10.1
2023-09-04 14:00:00,36.5,39,976.9,0.0,10.1
2023-09-04 15:00:00,36.5,39,976.2,0.0,10.0
2023-09-04 16:00:00,36.3,40,975.8,0.0,9.3
2023-09-04 17:00:00,34.9,49,976.7,0.0,8.2
2023-09-04 18:00:00,33.0,62,977.2,0.0,4.3
2023-09-04 19:00:00,32.6,58,977.5,0.0,3.4
2023-09-04 20:00:00,31.1,67,977.7,0.0,3.8
2023-09-04 21:00:00,29.8,73,978.0,0.0,6.3
2023-09-04 22:00:00,29.3,73,977.9,0.0,6.8
2023-09-04 23:00:00,29.2,72,977.8,0.0,5.9
2023-09-05 00:00:00,28.3,77,978.0,0.0,5.8
2023-09-05 01:00:00,27.8,78,978.0,0.0,5.2
2023-09-05 02:00:00,27.3,79,978.0,0.0,7.3
2023-09-05 03:00:00,27.1,79,978.4,0.0,6.7
2023-09-05 04:00:00,26.9,79,978.7,0.0,7.4
2023-09-05 05:00:00,26.4,81,980.4,0.0,9.4
2023-09-05 06:00:00,26.2,83,980.9,0.0,9.8
2023-09-05 07:00:00,27.3,80,981.4,0.0,9.4
2023-09-05 08:00:00,29.2,73,981.5,0.0,8.2
2023-09-05 09:00:00,31.5,62,981.3,0.0,8.9
2023-09-05 10:00:00,33.5,53,981.3,0.0,7.8
2023-09-05 11:00:00,34.6,50,981.1,0.0,2.5
2023-09-05 12:00:00,35.5,45,980.6,0.0,5.1
2023-09-05 13:00:00,36.1,43,979.7,0.0,5.6
2023-09-05 14:00:00,36.4,41,978.6,0.0,7.4
2023-09-05 15:00:00,35.2,42,978.1,0.1,8.8
2023-09-05 16:00:00,35.2,41,977.4,0.0,8.0
2023-09-05 17:00:00,34.2,48,978.4,0.0,7.0
2023-09-05 18:00:00,32.9,55,978.8,0.0,4.7
2023-09-05 19:00:00,31.2,63,978.8,0.0,5.4
2023-09-05 20:00:00,30.4,64,979.1,0.0,5.2
2023-09-05 21:00:00,29.2,71,979.2,0.0,6.5
2023-09-05 22:00:00,28.6,72,979.0,0.0,4.2
2023-09-05 23:00:00,28.0,75,979.0,0.0,4.8
2023-09-06 00:00:00,27.6,76,979.3,0.0,5.3
2023-09-06 01:00:00,27.2,78,979.4,0.0,5.3
2023-09-06 02:00:00,26.6,83,979.5,0.0,6.2
2023-09-06 03:00:00,26.3,84,979.7,0.0,5.8
2023-09-06 04:00:00,25.9,86,979.8,0.0,5.5
2023-09-06 05:00:00,25.8,86,980.3,0.0,5.2
2023-09-06 06:00:00,26.3,85,980.7,0.0,3.1
2023-09-06 07:00:00,27.9,78,981.3,0.0,2.3
2023-09-06 08:00:00,30.3,69,981.9,0.0,1.6
2023-09-06 09:00:00,32.6,59,982.3,0.0,1.8
2023-09-06 10:00:00,34.1,51,982.3,0.0,3.4
2023-09-06 11:00:00,35.3,46,981.8,0.0,5.1
2023-09-06 12:00:00,36.0,43,981.4,0.0,5.4
2023-09-06 13:00:00,36.7,40,980.7,0.0,6.8
2023-09-06 14:00:00,36.9,39,979.8,0.0,9.1
2023-09-06 15:00:00,37.0,37,978.8,0.0,10.8
2023-09-06 16:00:00,36.4,38,978.2,0.0,13.0
2023-09-06 17:00:00,36.0,41,978.5,0.0,7.9
2023-09-06 18:00:00,34.1,49,978.7,0.0,6.8
2023-09-06 19:00:00,32.7,52,979.3,0.0,8.1
2023-09-06 20:00:00,31.6,53,979.6,0.0,6.8
2023-09-06 21:00:00,29.9,61,979.6,0.0,8.0
2023-09-06 22:00:00,31.2,55,979.8,0.0,4.7
2023-09-06 23:00:00,29.7,63,979.4,0.0,4.1
2023-09-07 00:00:00,29.1,64,979.2,0.0,4.7
2023-09-07 01:00:00,29.4,61,978.8,0.0,2.1
2023-09-07 02:00:00,28.6,64,978.9,0.0,1.9
2023-09-07 03:00:00,26.7,75,979.1,0.0,4.7
2023-09-07 04:00:00,26.1,77,979.6,0.0,4.5
2023-09-07 05:00:00,26.1,77,980.0,0.0,6.2
2023-09-07 06:00:00,26.2,76,980.6,0.0,5.4
2023-09-07 07:00:00,27.9,71,981.2,0.0,6.5
2023-09-07 08:00:00,30.7,63,981.7,0.0,4.1
2023-09-07 09:00:00,33.4,52,981.9,0.0,2.6
2023-09-07 10:00:00,35.3,45,981.6,0.0,2.1
2023-09-07 11:00:00,36.6,39,981.1,0.0,2.2
2023-09-07 12:00:00,37.5,35,980.4,0.0,3.6
2023-09-07 13:00:00,38.3,32,979.5,0.0,6.3
2023-09-07 14:00:00,38.6,29,978.5,0.0,9.4
2023-09-07 15:00:00,38.4,30,977.6,0.0,11.5
2023-09-07 16:00:00,38.0,31,977.2,0.0,10.5
2023-09-07 17:00:00,36.4,40,977.3,0.0,5.7
2023-09-07 18:00:00,33.5,56,977.1,0.0,7.0
2023-09-07 19:00:00,31.7,60,977.2,0.0,8.2
2023-09-07 20:00:00,31.3,60,977.7,0.0,6.5
2023-09-07 21:00:00,29.7,64,978.1,0.0,5.3
2023-09-07 22:00:00,29.0,65,978.2,0.0,6.9
2023-09-07 23:00:00,28.6,63,978.3,0.0,6.9
2023-09-08 00:00:00,27.7,64,978.2,0.0,8.4
2023-09-08 01:00:00,27.1,66,978.2,0.0,7.3
2023-09-08 02:00:00,26.7,68,978.2,0.0,5.8
2023-09-08 03:00:00,25.8,76,978.3,0.0,8.8
2023-09-08 04:00:00,26.1,74,978.8,0.0,6.2
2023-09-08 05:00:00,26.4,74,978.9,0.0,5.5
2023-09-08 06:00:00,26.9,71,980.0,0.0,3.7
2023-09-08 07:00:00,28.3,67,980.4,0.0,6.0
2023-09-08 08:00:00,30.5,60,981.0,0.0,6.1
2023-09-08 09:00:00,32.7,53,981.3,0.0,7.1
2023-09-08 10:00:00,34.6,47,981.2,0.0,6.9
2023-09-08 11:00:00,36.0,42,980.8,0.0,6.6
2023-09-08 12:00:00,36.9,39,980.2,0.0,5.2
2023-09-08 13:00:00,37.7,36,979.3,0.0,3.6
2023-09-08 14:00:00,38.1,35,978.1,0.0,3.1
2023-09-08 15:00:00,38.3,33,977.3,0.0,3.8
2023-09-08 16:00:00,38.1,31,977.0,0.0,8.7
2023-09-08 17:00:00,36.5,39,977.0,0.0,2.2
2023-09-08 18:00:00,34.0,62,977.1,0.0,3.3
2023-09-08 19:00:00,31.7,62,977.3,0.0,7.1
2023-09-08 20:00:00,31.3,57,977.7,0.0,6.3
2023-09-08 21:00:00,30.7,55,978.6,0.0,6.9
2023-09-08 22:00:00,30.4,56,978.6,0.0,10.9
2023-09-08 23:00:00,29.8,59,978.7,0.0,10.2
2023-09-09 00:00:00,29.1,63,978.7,0.0,10.6
2023-09-09 01:00:00,28.6,67,978.5,0.0,8.9
2023-09-09 02:00:00,28.2,71,978.3,0.0,8.7
2023-09-09 03:00:00,27.9,72,978.2,0.0,8.7
2023-09-09 04:00:00,27.0,77,978.4,0.0,5.1
2023-09-09 05:00:00,26.9,80,979.5,0.0,7.2
2023-09-09 06:00:00,26.5,84,979.3,0.0,4.7
2023-09-09 07:00:00,27.7,81,979.6,0.0,4.6
2023-09-09 08:00:00,29.9,73,980.1,0.0,6.9
2023-09-09 09:00:00,31.5,66,980.9,0.0,11.5
2023-09-09 10:00:00,32.9,61,980.5,0.0,10.2
2023-09-09 11:00:00,34.1,53,979.9,0.0,6.6
2023-09-09 12:00:00,35.0,49,979.2,0.0,3.6
2023-09-09 13:00:00,35.6,45,978.3,0.0,1.6
2023-09-09 14:00:00,36.0,43,977.2,0.0,1.8
2023-09-09 15:00:00,36.4,41,976.5,0.0,3.8
2023-09-09 16:00:00,36.4,40,976.0,0.0,7.0
2023-09-09 17:00:00,34.6,49,976.4,0.0,5.7
2023-09-09 18:00:00,33.0,64,976.1,0.0,4.6
2023-09-09 19:00:00,33.2,54,976.4,0.0,2.2
2023-09-09 20:00:00,30.7,68,976.8,0.0,5.4
2023-09-09 21:00:00,30.5,68,977.3,0.0,7.4
2023-09-09 22:00:00,29.9,70,977.5,0.0,9.8
2023-09-09 23:00:00,29.5,72,977.4,0.0,10.1
2023-09-10 00:00:00,29.3,73,977.1,0.0,11.9
2023-09-10 01:00:00,28.6,76,977.1,0.0,15.1
2023-09-10 02:00:00,27.9,78,976.9,0.0,9.8
2023-09-10 03:00:00,27.1,78,977.4,0.0,16.4
2023-09-10 04:00:00,26.1,81,977.3,0.0,14.4
2023-09-10 05:00:00,25.2,90,977.1,0.0,12.3
2023-09-10 06:00:00,25.6,90,977.5,0.0,8.4
2023-09-10 07:00:00,26.7,87,978.3,0.0,9.4
2023-09-10 08:00:00,27.9,83,978.4,0.0,11.3
2023-09-10 09:00:00,29.5,77,978.6,0.0,10.5
2023-09-10 10:00:00,31.3,69,978.5,0.0,8.2
2023-09-10 11:00:00,32.7,64,977.9,0.0,6.9
2023-09-10 12:00:00,33.6,60,977.1,0.0,5.4
2023-09-10 13:00:00,34.3,58,976.3,0.0,3.9
2023-09-10 14:00:00,34.8,55,975.3,0.0,4.1
2023-09-10 15:00:00,35.0,53,974.5,0.0,4.1
2023-09-10 16:00:00,34.9,51,974.1,0.0,3.6
2023-09-10 17:00:00,32.8,61,975.2,0.0,6.8
2023-09-10 18:00:00,32.0,65,975.3,0.0,3.8
2023-09-10 19:00:00,31.1,70,975.7,0.0,8.4
2023-09-10 20:00:00,30.4,71,976.4,0.0,11.3
2023-09-10 21:00:00,29.9,72,977.1,0.0,12.0
2023-09-10 22:00:00,29.4,75,977.4,0.0,13.3
2023-09-10 23:00:00,28.4,80,977.5,0.0,12.6
2023-09-11 00:00:00,27.9,82,977.5,0.0,13.0
2023-09-11 01:00:00,26.9,85,977.5,0.0,13.6
2023-09-11 02:00:00,26.4,86,977.1,0.0,13.3
2023-09-11 03:00:00,26.3,86,976.9,0.0,10.5
2023-09-11 04:00:00,26.1,88,977.3,0.0,9.2
2023-09-11 05:00:00,26.7,86,977.5,0.0,8.6
2023-09-11 06:00:00,26.5,88,977.8,0.0,8.1
2023-09-11 07:00:00,26.8,87,979.0,0.0,17.2
2023-09-11 08:00:00,27.8,81,979.0,0.0,12.3
2023-09-11 09:00:00,29.4,73,979.0,0.0,10.2
2023-09-11 10:00:00,31.1,68,979.6,0.0,10.6
2023-09-11 11:00:00,32.5,62,979.0,0.0,6.8
2023-09-11 12:00:00,33.5,59,978.4,0.0,4.2
2023-09-11 13:00:00,34.1,57,977.4,0.0,1.0
2023-09-11 14:00:00,34.2,57,976.5,0.0,1.8
2023-09-11 15:00:00,34.4,56,975.7,0.0,4.2
2023-09-11 16:00:00,34.3,54,975.3,0.0,4.9
2023-09-11 17:00:00,33.3,58,976.1,0.0,0.7
2023-09-11 18:00:00,32.2,66,976.1,0.0,2.2
2023-09-11 19:00:00,31.3,67,976.2,0.0,4.5
2023-09-11 20:00:00,30.6,70,976.8,0.0,6.1
2023-09-11 21:00:00,29.9,74,977.3,0.0,8.3
2023-09-11 22:00:00,29.4,77,977.5,0.0,8.4
2023-09-11 23:00:00,29.0,78,977.5,0.0,8.9
2023-09-12 00:00:00,28.7,79,977.2,0.0,9.5
2023-09-12 01:00:00,28.4,80,976.9,0.0,8.5
2023-09-12 02:00:00,28.1,81,976.5,0.0,8.0
2023-09-12 03:00:00,27.9,81,976.7,0.0,7.9
2023-09-12 04:00:00,27.6,81,977.0,0.0,7.4
2023-09-12 05:00:00,27.4,84,977.4,0.0,9.4
2023-09-12 06:00:00,27.4,85,977.7,0.0,8.1
2023-09-12 07:00:00,28.2,83,978.4,0.0,5.8
2023-09-12 08:00:00,29.7,75,978.9,0.0,6.0
2023-09-12 09:00:00,31.0,69,979.3,0.0,5.4
2023-09-12 10:00:00,32.4,63,979.4,0.0,5.1
2023-09-12 11:00:00,33.6,57,978.9,0.0,3.7
2023-09-12 12:00:00,34.5,53,978.3,0.0,3.8
2023-09-12 13:00:00,35.2,50,977.3,0.0,5.6
2023-09-12 14:00:00,35.7,48,976.4,0.0,7.0
2023-09-12 15:00:00,35.9,47,975.7,0.0,7.4
2023-09-12 16:00:00,35.8,46,975.2,0.0,7.4
2023-09-12 17:00:00,34.7,53,976.2,0.0,4.2
2023-09-12 18:00:00,33.0,71,976.0,0.0,3.9
2023-09-12 19:00:00,33.0,62,976.4,0.0,3.2
2023-09-12 20:00:00,31.1,73,976.7,0.0,4.8
2023-09-12 21:00:00,30.4,75,977.1,0.0,4.7
2023-09-12 22:00:00,30.0,75,977.2,0.0,4.7
2023-09-12 23:00:00,29.7,75,976.9,0.0,5.2
2023-09-13 00:00:00,29.3,76,976.8,0.0,5.2
2023-09-13 01:00:00,28.7,79,976.4,0.0,4.7
2023-09-13 02:00:00,28.4,80,976.4,0.0,4.8
2023-09-13 03:00:00,28.1,82,976.3,0.0,5.6
2023-09-13 04:00:00,27.7,85,976.8,0.0,10.1
2023-09-13 05:00:00,28.4,86,977.0,0.0,13.0
2023-09-13 06:00:00,28.6,87,977.8,0.0,13.1
2023-09-13 07:00:00,29.1,84,978.4,0.0,10.7
2023-09-13 08:00:00,29.4,79,979.1,0.0,19.6
2023-09-13 09:00:00,29.9,74,979.3,0.0,18.7
2023-09-13 10:00:00,31.1,70,979.6,0.0,14.9
2023-09-13 11:00:00,32.8,66,979.0,0.0,11.9
2023-09-13 12:00:00,34.2,62,978.2,0.0,11.9
2023-09-13 13:00:00,35.1,58,977.3,0.0,9.0
2023-09-13 14:00:00,35.5,56,976.5,0.0,5.0
2023-09-13 15:00:00,35.5,55,975.6,0.0,3.8
2023-09-13 16:00:00,35.5,55,975.2,0.0,3.7
2023-09-13 17:00:00,34.7,58,976.2,0.0,4.0
2023-09-13 18:00:00,33.1,69,976.5,0.0,3.7
2023-09-13 19:00:00,32.2,75,976.4,0.0,4.7
2023-09-13 20:00:00,31.5,74,977.0,0.0,5.0
2023-09-13 21:00:00,31.0,75,977.3,0.0,6.2
2023-09-13 22:00:00,30.4,77,977.4,0.0,6.6
2023-09-13 23:00:00,29.9,80,977.4,0.0,7.8
2023-09-14 00:00:00,29.6,82,977.3,0.0,8.4
2023-09-14 01:00:00,29.4,82,977.3,0.0,9.9
2023-09-14 02:00:00,29.0,82,977.4,0.0,8.9
2023-09-14 03:00:00,28.7,82,977.5,0.0,7.7
2023-09-14 04:00:00,28.3,84,978.2,0.0,7.9
2023-09-14 05:00:00,28.6,86,978.3,0.0,8.8
2023-09-14 06:00:00,28.6,85,979.3,0.0,11.2
2023-09-14 07:00:00,28.8,82,980.2,0.0,11.5
2023-09-14 08:00:00,28.0,79,981.2,0.6,22.2
2023-09-14 09:00:00,30.3,74,981.0,0.0,13.1
2023-09-14 10:00:00,32.1,69,980.9,0.0,12.0
2023-09-14 11:00:00,33.7,64,980.9,0.0,10.2
2023-09-14 12:00:00,34.8,59,980.0,0.0,4.8
2023-09-14 13:00:00,35.5,56,979.1,0.0,2.3
2023-09-14 14:00:00,35.7,54,978.2,0.0,1.5
2023-09-14 15:00:00,36.0,52,977.6,0.0,4.4
2023-09-14 16:00:00,35.4,53,977.3,0.0,7.1
2023-09-14 17:00:00,34.2,61,977.5,0.0,7.4
2023-09-14 18:00:00,32.9,64,977.1,0.0,8.4
2023-09-14 19:00:00,31.9,73,977.0,0.0,4.9
2023-09-14 20:00:00,31.6,67,977.7,0.0,4.6
2023-09-14 21:00:00,30.2,77,978.4,1.0,7.7
2023-09-14 22:00:00,29.7,81,978.5,0.0,4.7
2023-09-14 23:00:00,29.5,84,978.9,0.0,5.4
2023-09-15 00:00:00,29.3,85,979.0,0.0,6.5
2023-09-15 01:00:00,28.9,88,978.3,0.0,4.7
2023-09-15 02:00:00,25.5,93,979.3,11.1,18.6
2023-09-15 03:00:00,25.8,92,979.6,1.1,23.8
2023-09-15 04:00:00,26.0,93,978.6,6.0,4.7
2023-09-15 05:00:00,26.2,95,979.3,2.1,8.0
2023-09-15 06:00:00,25.9,95,980.0,0.5,12.2
2023-09-15 07:00:00,27.0,93,980.4,0.0,12.9
2023-09-15 08:00:00,28.5,87,981.0,0.0,8.4
2023-09-15 09:00:00,30.4,79,981.5,0.0,11.3
2023-09-15 10:00:00,32.3,71,981.7,0.0,11.6
2023-09-15 11:00:00,33.6,66,981.7,0.0,11.2
2023-09-15 12:00:00,34.5,62,980.9,0.0,8.7
2023-09-15 13:00:00,34.7,60,980.0,0.0,6.6
2023-09-15 14:00:00,34.6,59,979.0,0.0,6.9
2023-09-15 15:00:00,34.5,60,977.8,0.0,8.9
2023-09-15 16:00:00,28.9,80,978.8,14.4,18.6
2023-09-15 17:00:00,30.0,73,978.8,1.8,14.2
2023-09-15 18:00:00,28.9,78,979.1,0.0,11.5
2023-09-15 19:00:00,28.2,81,979.9,0.0,12.2
2023-09-15 20:00:00,27.7,84,980.4,0.0,9.0
2023-09-15 21:00:00,27.3,86,980.7,0.0,9.3
2023-09-15 22:00:00,26.8,89,980.8,0.0,8.8
2023-09-15 23:00:00,26.5,90,980.7,0.0,9.0
2023-09-16 00:00:00,26.3,91,980.3,0.0,8.5
2023-09-16 01:00:00,26.2,92,979.9,0.0,7.4
2023-09-16 02:00:00,26.0,93,980.0,0.0,5.2
2023-09-16 03:00:00,25.8,95,980.2,0.0,5.2
2023-09-16 04:00:00,25.6,95,980.1,0.0,7.8
2023-09-16 05:00:00,25.8,98,980.6,0.0,7.5
2023-09-16 06:00:00,25.7,98,981.1,0.0,9.0
2023-09-16 07:00:00,26.7,92,981.5,0.0,8.3
2023-09-16 08:00:00,28.1,87,982.0,0.0,6.7
2023-09-16 09:00:00,29.7,80,982.1,0.0,6.4
2023-09-16 10:00:00,31.0,74,982.0,0.0,6.3
2023-09-16 11:00:00,32.0,69,981.5,0.1,6.4
2023-09-16 12:00:00,32.7,65,980.6,0.0,5.4
2023-09-16 13:00:00,33.3,61,979.5,0.0,5.8
2023-09-16 14:00:00,33.8,60,978.6,0.0,7.2
2023-09-16 15:00:00,33.7,61,978.2,0.0,7.0
2023-09-16 16:00:00,33.2,62,978.0,0.0,6.8
2023-09-16 17:00:00,31.8,68,978.2,0.3,4.3
2023-09-16 18:00:00,30.4,78,978.4,0.0,4.2
2023-09-16 19:00:00,29.7,79,979.2,0.0,6.4
2023-09-16 20:00:00,29.1,81,979.8,0.0,6.7
2023-09-16 21:00:00,28.8,81,980.1,0.0,6.8
2023-09-16 22:00:00,28.3,82,980.0,0.0,6.2
2023-09-16 23:00:00,27.7,85,979.7,0.0,4.7
2023-09-17 00:00:00,27.5,86,979.4,0.0,5.6
2023-09-17 01:00:00,27.4,86,978.9,0.0,7.4
2023-09-17 02:00:00,27.0,88,978.5,0.0,6.7
2023-09-17 03:00:00,26.6,90,978.5,0.0,4.9
2023-09-17 04:00:00,26.1,93,979.2,0.0,4.0
2023-09-17 05:00:00,26.7,91,979.4,0.0,5.0
2023-09-17 06:00:00,25.7,93,979.7,1.7,12.3
2023-09-17 07:00:00,25.5,92,980.2,0.1,9.7
2023-09-17 08:00:00,26.8,86,981.1,0.0,4.9
2023-09-17 09:00:00,28.2,80,980.9,0.0,5.9
2023-09-17 10:00:00,30.2,74,980.8,0.0,5.4
2023-09-17 11:00:00,31.7,67,980.7,0.0,11.4
2023-09-17 12:00:00,32.5,59,979.8,0.0,12.6
2023-09-17 13:00:00,32.7,60,978.9,0.0,12.2
2023-09-17 14:00:00,32.7,60,977.8,0.0,7.5
2023-09-17 15:00:00,32.4,61,977.1,0.0,4.6
2023-09-17 16:00:00,32.2,63,976.9,0.0,6.9
2023-09-17 17:00:00,27.7,81,978.4,0.0,6.9
2023-09-17 18:00:00,27.3,84,978.3,0.0,5.2
2023-09-17 19:00:00,26.6,87,977.7,0.0,7.7
2023-09-17 20:00:00,26.5,87,978.1,0.0,8.4
2023-09-17 21:00:00,26.3,89,978.4,0.0,6.9
2023-09-17 22:00:00,25.9,91,978.5,0.0,5.4
2023-09-17 23:00:00,25.5,94,978.6,0.0,4.1
2023-09-18 00:00:00,25.4,95,978.5,0.0,5.3
2023-09-18 01:00:00,25.3,95,978.5,0.0,7.1
2023-09-18 02:00:00,25.3,94,978.4,0.0,10.0
2023-09-18 03:00:00,25.4,93,978.7,0.0,11.9
2023-09-18 04:00:00,25.5,88,978.7,0.0,13.6
2023-09-18 05:00:00,25.0,88,979.2,0.1,24.2
2023-09-18 06:00:00,24.2,91,979.6,0.6,25.2
2023-09-18 07:00:00,23.8,95,980.5,5.3,25.8
2023-09-18 08:00:00,23.9,96,981.0,18.7,14.3
2023-09-18 09:00:00,24.5,94,981.0,3.9,11.5
2023-09-18 10:00:00,25.4,92,981.6,0.8,10.4
2023-09-18 11:00:00,27.9,79,981.2,0.6,13.0
2023-09-18 12:00:00,29.6,71,980.4,0.4,12.2
2023-09-18 13:00:00,30.4,67,979.4,0.1,13.1
2023-09-18 14:00:00,30.8,64,978.3,0.1,14.4
2023-09-18 15:00:00,30.5,67,977.8,0.1,14.2
2023-09-18 16:00:00,29.9,69,977.4,0.0,14.8
2023-09-18 17:00:00,28.4,73,978.6,0.0,12.5
